id,href,name,image,alias
4601,/wiki/Serrata_(Earth-616),Serrata,https://static.wikia.nocookie.net/marveldatabase/images/f/f8/Serrata_%28Earth-616%29_from_Uncanny_Inhumans_Vol_1_12_001.png,Serrata
4602,/wiki/Seyrenn_(Earth-616),Seyrenn,https://static.wikia.nocookie.net/marveldatabase/images/9/94/Seyrenn_%28Earth-616%29_from_Uncanny_X-Men_First_Class_Vol_1_1_001.png,
4603,/wiki/Shooter_(Female)_(Earth-616),Shooter (Female),https://static.wikia.nocookie.net/marveldatabase/images/6/6a/Shooter_%28Female%29_%28Earth-616%29_from_Wolverine_Vol_2_154_001.png,Shooter
4604,/wiki/Sieglinda_(Earth-616),Sieglinda,https://static.wikia.nocookie.net/marveldatabase/images/2/2b/Sieglinda_%28Earth-616%29_from_Thor_Vol_1_296_001.png,
4605,/wiki/Sights_(Earth-616),Sights,https://static.wikia.nocookie.net/marveldatabase/images/1/16/Sights_%28Earth-616%29_from_X-Men_Unlimited_Infinity_Comic_Vol_1_28_001.jpg,Sights
4606,/wiki/Sign_(Earth-616),Sign,https://static.wikia.nocookie.net/marveldatabase/images/3/38/Sign_%28Earth-616%29_from_Generation_X_Vol_1_53.png,The Sign
4607,/wiki/Siren_(Warpies)_(Earth-616),Siren (Warpies),https://static.wikia.nocookie.net/marveldatabase/images/1/11/Siren_%28Warpies%29_%28Earth-616%29_from_Captain_Britain_Vol_2_14_0001.png,Siren
4608,/wiki/Smoke_(Earth-616),Smoke,https://static.wikia.nocookie.net/marveldatabase/images/e/e0/Smoke_%28Earth-616%29_from_X-Force_Vol_1_119.png,Smoke
4609,/wiki/Somnus_(Earth-616),Somnus,https://static.wikia.nocookie.net/marveldatabase/images/0/01/Somnus_%28Earth-616%29_from_Silent_War_Vol_1_5_001.jpg,
4610,/wiki/Stephanie_Harrington_(Warp_World)_(Earth-616),Stephanie Harrington (Warp World),https://static.wikia.nocookie.net/marveldatabase/images/e/ea/Stephanie_Harrington_%28Warp_World%29_%28Earth-616%29_from_Secret_Warps_Arachknight_Annual_Vol_1_1_001.png,Princess Powerhouse
4611,/wiki/T%27kyll_Alabar_(Earth-616),T'kyll Alabar,https://static.wikia.nocookie.net/marveldatabase/images/e/e8/T%27kyll_Alabar_%28Earth-616%29_from_Avengers_Vol_1_378_0001.jpg,
4612,/wiki/Talo_(Galadorian)_(Earth-616),Talo (Galadorian),https://static.wikia.nocookie.net/marveldatabase/images/0/0f/Talo_%28Galadorian%29_%28Earth-616%29_from_Spaceknights_Vol_1_4_0001.jpg,
4613,/wiki/Tammuz_(Jordan)_(Earth-616),Tammuz (Jordan),https://static.wikia.nocookie.net/marveldatabase/images/5/51/Tammuz_%28Jordan%29_%28Earth-616%29_from_Immortal_Hulk_Time_of_Monsters_Vol_1_1_003.png,
4614,/wiki/Thomas_Starling_(Earth-616),Thomas Starling,https://static.wikia.nocookie.net/marveldatabase/images/1/1b/Thomas_Starling_%28Earth-616%29_from_X-Force_Vol_4_9_001.jpg,Rookie
4615,/wiki/Thraxon_(Earth-616),Thraxon,https://static.wikia.nocookie.net/marveldatabase/images/7/7e/Thraxon_%28Earth-616%29_from_Fantastic_Four_Annual_Vol_1_12.jpg,
4616,/wiki/Tim_Hacker_(Earth-616),Tim Hacker,https://static.wikia.nocookie.net/marveldatabase/images/7/77/Tim_Hacker_%28Earth-616%29_from_Generation_M_Vol_1_2.png,
4617,/wiki/Tippysaur_(Warp_World)_(Earth-616),Tippysaur (Warp World),https://static.wikia.nocookie.net/marveldatabase/images/1/1a/Tippysaur_%28Warp_World%29_%28Earth-616%29_from_Infinity_Wars_Infinity_Warps_Vol_1_1_001.png,
4618,/wiki/Tom_Nakadai_(Earth-616),Tom Nakadai,https://static.wikia.nocookie.net/marveldatabase/images/d/d6/Tom_Nakadai_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Master_Edition_Vol_1_32_0001.jpg,Warhawk
4619,/wiki/Tom_Smith_(Earth-616),Tom Smith,https://static.wikia.nocookie.net/marveldatabase/images/9/9f/Tom_Smith_%28Earth-616%29_from_Avengers_Vol_1_6_001.png,Tom Smith
4620,/wiki/Tommy_Reichert_(Earth-616),Tommy Reichert,https://static.wikia.nocookie.net/marveldatabase/images/0/0e/Tommy_Reichert_%28Earth-616%29_from_Uncanny_X-Men_Vol_1_445_001.png,
4621,/wiki/Trey_West_(Earth-616),Trey West,https://static.wikia.nocookie.net/marveldatabase/images/6/60/Trey_West_%28Earth-616%29_from_Starbrand_%26_Nightmask_Vol_1_5_001.jpg,
4622,/wiki/Tulkas_(Earth-616),Tulkas,https://static.wikia.nocookie.net/marveldatabase/images/4/4d/Tulkas_%28Earth-616%29_Marauders_Vol_2_7_001.jpg,Horsepower
4623,/wiki/Ugly_John_(Steve)_(Earth-616),Ugly John (Steve),https://static.wikia.nocookie.net/marveldatabase/images/8/80/Ugly_John_%28Steve%29_%28Earth-616%29_from_New_X-Men_Vol_1_115.png,Ugly John
4624,/wiki/Uller_(Earth-616),Uller,https://static.wikia.nocookie.net/marveldatabase/images/a/a1/Uller_%28Earth-616%29_from_Journey_Into_Mystery_Vol_1_113_0001.jpg,
4625,/wiki/Ursicus_Toiven_(Earth-616),Ursicus Toiven,https://static.wikia.nocookie.net/marveldatabase/images/d/d2/Ursicus_Toiven_%28Earth-616%29_from_Inhumans_Vol_2_7.PNG,
4626,/wiki/Vera_(Bird_People)_(Earth-616),Vera (Bird People),https://static.wikia.nocookie.net/marveldatabase/images/2/27/Vera_%28Earth-616%29_from_Inhuman_Special_Vol_1_1_0001.png,
4627,/wiki/Victor_Barlow_(Earth-616),Victor Barlow,https://static.wikia.nocookie.net/marveldatabase/images/4/42/Victor_Barlow_%28Earth-616%29_from_Mutant_Misadventures_of_Cloak_and_Dagger_Vol_1_10_001.jpg,Rogue
4628,/wiki/Watchfire_(Earth-616),Watchfire,https://static.wikia.nocookie.net/marveldatabase/images/8/84/Watchfire_%28Earth-616%29_from_Thunderbolts_Vol_1_31_001.jpg,Watchfire
4629,/wiki/Yond-R_(Earth-616),Yond-R,https://static.wikia.nocookie.net/marveldatabase/images/1/1d/Yond-R_%28Earth-616%29_from_Marvel_Team-Up_Vol_4_5_001.png,Protector
4630,/wiki/Ziegler_(Earth-616),Ziegler,https://static.wikia.nocookie.net/marveldatabase/images/e/ef/Ziegler_%28Earth-616%29_from_Strange_Tales_Vol_1_115_0001.png,
4631,/wiki/Zorr_(Robot)_(Earth-616),Zorr (Robot),https://static.wikia.nocookie.net/marveldatabase/images/c/cd/Zorr_%28Android%29_%28Earth-616%29_from_Fantastic_Four_Vol_1_82_0001.jpg,
4632,/wiki/Zota_of_Pergamum_(Earth-616),Zota of Pergamum,https://static.wikia.nocookie.net/marveldatabase/images/3/3e/Zota_of_Pergamum_%28Earth-616%29_from_Marvel_Legacy_The_1960%27s_Handbook_Vol_1_1_0001.jpg,
4633,/wiki/Vulture_(Snidely)_(Earth-TRN590),Vulture (Snidely),https://static.wikia.nocookie.net/marveldatabase/images/e/e0/Vulture_%28Earth-TRN590%29_from_Spider-Man_2099_Vol_3_11_0001.jpg,Vulture
4634,/wiki/Afterburner_(Earth-616),Afterburner,https://static.wikia.nocookie.net/marveldatabase/images/8/8b/Afterburner_%28Earth-616%29_from_Silver_Sable_and_the_Wild_Pack_Vol_1_22_0001.jpg,Afterburner
4635,/wiki/Alpha_(Warzone)_(Earth-616),Alpha (Warzone),https://static.wikia.nocookie.net/marveldatabase/images/b/ba/Alpha_%28Warzone%29_%28Earth-616%29_from_Web_of_Spider-Man_Vol_1_44_0001.jpg,Alpha
4636,/wiki/Ampere_(Earth-616),Ampere,https://static.wikia.nocookie.net/marveldatabase/images/3/37/Ampere_%28Earth-616%29_from_King_in_Black_Thunderbolts_Vol_1_1_0001.jpg,Ampere
4637,/wiki/Araoha_Tepania_(Earth-616),Araoha Tepania,https://static.wikia.nocookie.net/marveldatabase/images/4/43/Araoha_Tepania_%28Earth-616%29_from_Iron_Man_Vol_3_6_0001.png,Tuatara
4638,/wiki/Archie_Simmons_(Earth-616),Archie Simmons,https://static.wikia.nocookie.net/marveldatabase/images/f/fe/Archie_Simmons_%28Earth-616%29_from_Marc_Spector_Moon_Knight_Vol_1_12_001.png,
4639,/wiki/Black_Bart_(Gunslinger)_(Earth-616),Black Bart (Gunslinger),https://static.wikia.nocookie.net/marveldatabase/images/8/86/Black_Bart_%28Gunslinger%29_%28Earth-616%29_from_Black_Rider_Vol_1_20_0001.jpg,Black Bart
4640,/wiki/Clem_(Venom)_(Earth-616),Clem (Venom),https://static.wikia.nocookie.net/marveldatabase/images/4/4c/Clem_%28Venom%29_%28Earth-616%29_from_Venom_Vol_1_7_0002.jpg,Venom
4641,/wiki/Dawn_Starr_(Earth-616),Dawn Starr,https://static.wikia.nocookie.net/marveldatabase/images/f/f0/Dawn_Starr_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_204_0001.jpg,
4642,/wiki/Deadeye_Dick_(Earth-616),Deadeye Dick,https://static.wikia.nocookie.net/marveldatabase/images/7/77/Deadeye_Dick_%28Earth-616%29_from_Major_X_Vol_1_3_001.jpg,Deadeye Dick
4643,/wiki/Deborah_Bertrand_(Earth-616),Deborah Bertrand,https://static.wikia.nocookie.net/marveldatabase/images/3/38/Deborah_Bertrand_%28Earth-616%29_from_Secret_War_Vol_1_3.JPG,Diamondback
4644,/wiki/Dennis_Malloy_(Earth-616),Dennis Malloy,https://static.wikia.nocookie.net/marveldatabase/images/a/ad/Dennis_Malloy_%28Earth-616%29_from_Gamer%27s_Handbook_of_the_Marvel_Universe_Vol_1_6_0001.png,Ghoul
4645,/wiki/Frank_Bauer_(Earth-616),Frank Bauer,https://static.wikia.nocookie.net/marveldatabase/images/5/5b/Frank_Bauer_%28Earth-616%29_from_Elektra_Vol_3_23_0001.jpg,
4646,/wiki/Frederick_Miluv_(Earth-616),Frederick Miluv,https://static.wikia.nocookie.net/marveldatabase/images/b/bb/Freddy_Helms_%28Earth-616%29_from_Peter_Parker%2C_The_Spectacular_Spider-Man_Vol_1_118_001.jpg,Freddy Helms
4647,/wiki/General_Trask_(Earth-616),General Trask,https://static.wikia.nocookie.net/marveldatabase/images/6/6c/General_Trask_%28Earth-616%29_from_Punisher_Vol_2_79_0001.jpg,General Trask
4648,/wiki/Geronimo_Crowe_(Earth-616),Geronimo Crowe,https://static.wikia.nocookie.net/marveldatabase/images/3/33/Geronimo_Crowe_%28Earth-616%29_from_Wolverine_Vol_2_155_001.png,
4649,/wiki/Grizzly_Johnson_(Earth-616),Grizzly Johnson,https://static.wikia.nocookie.net/marveldatabase/images/8/8a/Grizzly_Johnson_%28Earth-616%29_from_Rawhide_Kid_Vol_4_3_001.png,Grizzly Johnson
4650,/wiki/Hardwire_(Robot)_(Earth-616),Hardwire (Robot),https://static.wikia.nocookie.net/marveldatabase/images/d/d8/Hardwire_%28Robot%29_%28Earth-616%29_from_Wolverine_Vol_2_155_001.png,
4651,/wiki/Harry_Thornton_(Earth-616),Harry Thornton,https://static.wikia.nocookie.net/marveldatabase/images/7/73/Harry_Thornton_%28Earth-616%29_from_Punisher_Vol_5_2_001.jpg,Harry Heck
4652,/wiki/Honey_Bee_(Earth-616),Honey Bee,https://static.wikia.nocookie.net/marveldatabase/images/2/2c/Honey_Bee_%28Earth-616%29_from_Rawhide_Kid_Vol_4_3_001.png,Honey Bee
4653,/wiki/Infesti_Macera_(Earth-616),Infesti Macera,https://static.wikia.nocookie.net/marveldatabase/images/a/aa/Infesti_Macera_%28Earth-616%29_from_Thanos_Vol_3_1_001.jpg,
4654,/wiki/Jacob_Bolt_(Earth-616),Jacob Bolt,https://static.wikia.nocookie.net/marveldatabase/images/2/23/Jacob_Bolt_%28Earth-616%29_from_Marvel_Team-Up_Vol_1_3_001.png,
4655,/wiki/Jesus_Suarez_(Earth-616),Jesus Suarez,https://static.wikia.nocookie.net/marveldatabase/images/6/61/Jesus_Suarez_%28Earth-616%29_from_Uncanny_X-Men_Vol_1_261_0001.jpg,Ranger
4656,/wiki/Jet-Black_(Rising_Sons)_(Earth-616),Jet-Black (Rising Sons),https://static.wikia.nocookie.net/marveldatabase/images/4/47/Jet-Black_%28Rising_Sons%29_%28Earth-616%29_from_Generation_X_Vol_1_53_001.jpg,Jet-Black
4657,/wiki/Lightning_Fist_(Earth-616),Lightning Fist,https://static.wikia.nocookie.net/marveldatabase/images/8/8b/Lightning_Fist_%28Earth-616%29_from_Marvel_Zombies_4_Vol_1_3_001.png,Lightning Fist
4658,/wiki/Louis_Joubert_(Earth-616),Louis Joubert,https://static.wikia.nocookie.net/marveldatabase/images/8/81/Louis_Joubert_%28Earth-616%29_from_Uncanny_X-Men_Vol_1_261_0001.jpg,Timebomb
4659,"/wiki/Marko,_the_Manhunter_(Earth-616)","Marko, the Manhunter",https://static.wikia.nocookie.net/marveldatabase/images/1/12/Marko%2C_the_Manhunter_%28Earth-616%29_from_Rawhide_Kid_Vol_1_48_0001.jpg,"Marko, the Manhunter"
4660,/wiki/Mary_Kelleher_(Earth-616),Mary Kelleher,https://static.wikia.nocookie.net/marveldatabase/images/b/ba/Mary_Kelleher_%28Earth-616%29_from_Amazing_Spider-Man_%2797_Vol_1_1_001.png,
4661,/wiki/Masked_Maverick_(Mason)_(Earth-616),Masked Maverick (Mason),https://static.wikia.nocookie.net/marveldatabase/images/5/5f/Masked_Maverick_%28Mason%29_%28Earth-616%29_from_Rawhide_Kid_Vol_1_44_001.jpg,Masked Maverick
4662,/wiki/Masquerader_(Earth-616),Masquerader,https://static.wikia.nocookie.net/marveldatabase/images/f/f8/Masquerader_%28Earth-616%29_from_Rawhide_Kid_Vol_1_49_0001.jpg,Masquerader
4663,/wiki/Mercenary_(Criminal)_(Earth-616),Mercenary (Criminal),https://static.wikia.nocookie.net/marveldatabase/images/d/da/Mercenary_%28Criminal%29_%28Earth-616%29_from_Human_Fly_Vol_1_1_001.jpg,The Mercenary
4664,/wiki/Mini_Max_(Earth-616),Mini Max,https://static.wikia.nocookie.net/marveldatabase/images/a/ab/Mini_Max_%28Earth-616%29_from_Major_X_Vol_1_3_001.png,Mini Max
4665,/wiki/Ada_(Techno_Sorceress)_(Earth-616),Ada (Techno Sorceress),https://static.wikia.nocookie.net/marveldatabase/images/e/e8/Ada_%28Techno_Sorceress%29_%28Earth-616%29_from_Deadly_Neighborhood_Spider-Man_Vol_1_2_001.jpg,
4666,/wiki/Adam_Aziz_(Earth-616),Adam Aziz,https://static.wikia.nocookie.net/marveldatabase/images/6/67/Adam_Aziz_%28Earth-616%29_from_Thor_Vol_6_7_001.jpg,
4667,/wiki/Adam_Casim_(Earth-616),Adam Casim,https://static.wikia.nocookie.net/marveldatabase/images/1/1b/Adam_Casim_%28Earth-616%29_from_Nightstalkers_Vol_1_6_0001.jpg,
4668,/wiki/Agent_Bradley_(Earth-616),Agent Bradley,https://static.wikia.nocookie.net/marveldatabase/images/8/81/Agent_Bradley_%28Earth-616%29_from_Jessica_Jones_Vol_2_11_001.jpg,
4669,/wiki/Aimee_Shih_(Earth-616),Aimee Shih,https://static.wikia.nocookie.net/marveldatabase/images/c/ce/Aimee_%28Earth-616%29_from_Ben_Reilly_Spider-Man_Vol_1_2_001.jpg,
4670,/wiki/Airhead_(Earth-616),Airhead,https://static.wikia.nocookie.net/marveldatabase/images/e/e4/Airhead_%28Earth-616%29_from_Power_Pack_Vol_1_32.jpg,Airhead
4671,/wiki/Al_Hartley_(Earth-616),Al Hartley,https://static.wikia.nocookie.net/marveldatabase/images/2/2d/Al_Hartley_%28Earth-616%29_from_Patsy_and_Hedy_Vol_1_78.jpg,
4672,/wiki/Alan_Lewis_(Earth-616),Alan Lewis,https://static.wikia.nocookie.net/marveldatabase/images/e/e8/Alan_Lewis_%28Earth-616%29_from_X-Men_Vol_2_108_0001.jpg,
4673,/wiki/Albert_Manners_(Earth-616),Albert Manners,https://static.wikia.nocookie.net/marveldatabase/images/f/f3/Albert_Manners_%28Earth-616%29_from_Marvel_Spotlight_Vol_1_18_0001.jpg,
4674,/wiki/Alder_Revery_(Earth-616),Alder Revery,https://static.wikia.nocookie.net/marveldatabase/images/2/2c/Alder_Revery_%28Earth-616%29_from_Marvel_Comics_Presents_Vol_1_60_001.jpg,Past Master
4675,/wiki/Alexander_Hamilton_(Earth-616),Alexander Hamilton,https://static.wikia.nocookie.net/marveldatabase/images/3/3d/Alexander_Hamilton_%28Earth-616%29_from_Captain_America_Vol_9_19_0001.jpg,
4676,/wiki/Allene_Green_(Earth-616),Allene Green,https://static.wikia.nocookie.net/marveldatabase/images/8/89/Allene_Green_%28Earth-616%29_and_Doreen_Green_%28Earth-616%29_from_Unbeatable_Squirrel_Girl_Vol_2_43_001.jpg,Squirrel Girl
4677,/wiki/Altjira_(Earth-616),Altjira,https://static.wikia.nocookie.net/marveldatabase/images/b/b6/Altjira_%28Earth-616%29_from_Thor_%26_Hercules_Encyclopaedia_Mythologica_Vol_1_1_0001.png,
4678,/wiki/Amanda_Sheridan_(Earth-616),Amanda Sheridan,https://static.wikia.nocookie.net/marveldatabase/images/3/33/Amanda_Sheridan_%28Earth-616%29_from_Spider-Woman_Vol_1_34_001.jpg,Lady Amanda Sheridan
4679,/wiki/Amergin_Gl%C3%BAingel_(Earth-616),Amergin Glúingel,https://static.wikia.nocookie.net/marveldatabase/images/a/a6/Amergin_%28Earth-616%29_from_Avengers_Vol_1_225_0001.jpg,
4680,/wiki/Amy_Brewer_(Earth-616),Amy Brewer,https://static.wikia.nocookie.net/marveldatabase/images/5/56/Amy_Brewer_%28Earth-616%29_from_Alpha_Flight_Vol_1_107.png,
4681,/wiki/Anastasia_Contrares_(Earth-616),Anastasia Contrares,https://static.wikia.nocookie.net/marveldatabase/images/1/13/Anastasia_Contrares_%28Earth-616%29_from_Fantastic_Four_Vol_3_33.jpg,
4682,/wiki/Andrea_Hobbes_(Earth-616),Andrea Hobbes,https://static.wikia.nocookie.net/marveldatabase/images/0/0a/Andrea_Hobbes_%28Earth-616%29_from_District_X_Vol_1_9.png,
4683,/wiki/Ann_Norton_(Earth-616),Ann Norton,https://static.wikia.nocookie.net/marveldatabase/images/e/e2/Ann_Norton_%28Earth-616%29_from_Two_Gun_Kid_Vol_1_43_0001.jpg,
4684,/wiki/Antonio_(Mutant)_(Earth-616),Antonio (Mutant),https://static.wikia.nocookie.net/marveldatabase/images/d/d8/Antonio_%28Earth-616%29_from_X-Men_The_198_Vol_1_1.png,
4685,/wiki/Armand_Vitrioli_(Earth-616),Armand Vitrioli,https://static.wikia.nocookie.net/marveldatabase/images/b/b8/Armand_Vitrioli_%28Earth-616%29_from_Captain_America_Comics_Vol_1_3_0001.jpg,Butterfly
4686,/wiki/Arnie_Gunderson_(Earth-616),Arnie Gunderson,https://static.wikia.nocookie.net/marveldatabase/images/0/01/Arnie_Gunderson_%28Earth-616%29_from_Marvel_Comics_Presents_Vol_1_49.png,Critical Mass
4687,/wiki/Arnold_Porter_(Earth-616),Arnold Porter,https://static.wikia.nocookie.net/marveldatabase/images/6/68/Arnold_Porter_%28Earth-616%29_from_Patsy_Walker_Vol_1_114.jpg,
4688,/wiki/Arthur_Allan_Smith_(Earth-616),Arthur Allan Smith,https://static.wikia.nocookie.net/marveldatabase/images/e/ed/Arthur_Allan_Smith_%28Earth-616%29_from_Dazzler_Vol_1_42_0001.jpg,
4689,/wiki/Arthur_Reynolds_(Earth-616),Arthur Reynolds,https://static.wikia.nocookie.net/marveldatabase/images/c/c5/Arthur_Reynolds_%28Earth-616%29_from_Human_Fly_Vol_1_9_0001.jpg,Copperhead
4690,/wiki/Arturo_Falcone_(Earth-616),Arturo Falcone,https://static.wikia.nocookie.net/marveldatabase/images/e/ea/Arturo_Falcone_%28Earth-616%29_from_District_X_Vol_1_2_001.png,
4691,/wiki/Ashton_Wither_(Earth-616),Ashton Wither,https://static.wikia.nocookie.net/marveldatabase/images/9/93/Ashton_Wither_%28Earth-616%29_from_X-Factor_Vol_2_2.png,
4692,/wiki/Aunt_Serr_(Earth-616),Aunt Serr,https://static.wikia.nocookie.net/marveldatabase/images/e/e5/Aunt_Serr_%28Earth-616%29_from_Sub-Mariner_Vol_1_41_001.png,Aunt Serr
4693,/wiki/Aura-Lee_(Earth-616),Aura-Lee,https://static.wikia.nocookie.net/marveldatabase/images/9/99/Aura-Lee_%28Earth-616%29_from_Blaze_Vol_1_7_0001.jpg,
4694,/wiki/Aurelia_Santiago_(Earth-616),Aurelia Santiago,https://static.wikia.nocookie.net/marveldatabase/images/1/1e/Aurelia_Santiago_%28Earth-616%29_from_Weapon_X_Vol_3_12_001.jpg,
4695,/wiki/Baldy_Kolak_(Earth-616),Baldy Kolak,https://static.wikia.nocookie.net/marveldatabase/images/9/9b/Baldy_Kolak_%28Earth-616%29_from_Iron_Man_Vol_1_32_001.png,
4696,/wiki/Bambi_Long_(Earth-616),Bambi Long,https://static.wikia.nocookie.net/marveldatabase/images/9/93/Bambi_Long_%28Earth-616%29_from_Infinity_Gauntlet_Vol_1_1_001.png,
4697,/wiki/Bannerman_Brown_(Earth-616),Bannerman Brown,https://static.wikia.nocookie.net/marveldatabase/images/9/94/Bannerman_Brown_%28Earth-616%29_from_The_Order_Vol_2_1_0001.jpg,Bannerman Brown
4698,/wiki/Bannerman_Green_(Earth-616),Bannerman Green,https://static.wikia.nocookie.net/marveldatabase/images/2/2a/Bannerman_Green_%28Earth-616%29_from_The_Order_Vol_2_1_0001.jpg,Bannerman Green
4699,/wiki/Barry_Santana_(Earth-616),Barry Santana,https://static.wikia.nocookie.net/marveldatabase/images/c/c7/Barry_Santana_%28Earth-616%29_from_X-Factor_Vol_1_234_001.png,Shutterbug
4700,/wiki/Barry_Windom_(Earth-616),Barry Windom,https://static.wikia.nocookie.net/marveldatabase/images/e/eb/Barry_Windom_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Update_Vol_1_5_001.jpg,Faceless Man
4701,/wiki/Bayan_(Earth-616),Bayan,https://static.wikia.nocookie.net/marveldatabase/images/f/f8/Bayan_%28Earth-616%29_from_Doctor_Strange_Vol_2_43_0001.jpg,Silver Fox
4702,/wiki/Bekka_Wallis_(Earth-616),Bekka Wallis,https://static.wikia.nocookie.net/marveldatabase/images/8/84/Bekka_Wallis_%28Earth-616%29_from_Uncanny_X-Men_Vol_1_467_0001.jpg,
4703,/wiki/Benedict_Kine_(Earth-616),Benedict Kine,https://static.wikia.nocookie.net/marveldatabase/images/7/72/Benedict_Kine_%28Earth-616%29_from_X-Men_Annual_Vol_2_3.png,White King
4704,/wiki/Benjamin_Tucker_(Earth-616),Benjamin Tucker,https://static.wikia.nocookie.net/marveldatabase/images/0/0b/Benjamin_Tucker_%28Earth-616%29_from_Solarman_Vol_1_2_0001.jpg,Solarman
4705,/wiki/Berthold_Sternberg_(Earth-616),Berthold Sternberg,https://static.wikia.nocookie.net/marveldatabase/images/9/96/Berthold_Sternberg_%28Earth-616%29_from_Marvel_Spotlight_Vol_1_31_0001.jpg,Professor Sternberg
4706,/wiki/Billy_Taylor_(Earth-616),Billy Taylor,https://static.wikia.nocookie.net/marveldatabase/images/6/61/Billy_Taylor_%28Earth-616%29_from_Weapon_X_Vol_2_5_001.png,
4707,/wiki/Black_Crane_(Earth-616),Black Crane,https://static.wikia.nocookie.net/marveldatabase/images/9/9e/Black_Crane_%28Earth-616%29_from_Uncanny_X-Men_Vol_1_363_0001.jpg,Black Crane
4708,/wiki/Black_Eagle_(Earth-616),Black Eagle,https://static.wikia.nocookie.net/marveldatabase/images/d/de/Black_Eagle_%28Earth-616%29_from_Marvel_Graphic_Novel_Vol_1_4_001.jpg,
4709,/wiki/Bloodhawk_(Avengers)_(Earth-616),Bloodhawk (Avengers),https://static.wikia.nocookie.net/marveldatabase/images/8/80/Bloodhawk_%28Avengers%29_%28Earth-616%29_from_Avengers_Vol_1_180_0002.jpg,Bloodhawk
4710,/wiki/Blurrer_(Warp_World)_(Earth-616),Blurrer (Warp World),https://static.wikia.nocookie.net/marveldatabase/images/3/31/Blurrer_%28Warp_World%29_%28Earth-616%29_from_Secret_Warps_Arachknight_Annual_Vol_1_1_001.png,Blurrer
4711,/wiki/Boopsie_(Earth-616),Boopsie,https://static.wikia.nocookie.net/marveldatabase/images/4/4e/Boopsie_%28Earth-616%29_Tales_to_Astonish_Vol_1_68.jpg,
4712,/wiki/Boy_(Mutant)_(Earth-616),Boy (Mutant),https://static.wikia.nocookie.net/marveldatabase/images/d/dc/Boy_%28Earth-616%29_from_X-Men_Vol_2_167.png,Boy
4713,/wiki/Boyd_Wilson_(Earth-616),Boyd Wilson,https://static.wikia.nocookie.net/marveldatabase/images/0/0b/Boyd_Wilson_%28Earth-616%29_from_X-Men_Alpha_Flight_Vol_1_1_001.png,Beastmaster
4714,/wiki/Brad_Wrangle_(Earth-616),Brad Wrangle,https://static.wikia.nocookie.net/marveldatabase/images/7/72/Brad_Wrangle_%28Earth-616%29_from_Giant-Size_Werewolf_Vol_1_4_001.jpg,
4715,/wiki/Brandon_Cody_(Earth-616),Brandon Cody,https://static.wikia.nocookie.net/marveldatabase/images/9/9b/Brandon_Cody_%28Earth-616%29_from_X-Statix_Vol_1_19.png,
4716,/wiki/Brian_Leighton_(Earth-616),Brian Leighton,https://static.wikia.nocookie.net/marveldatabase/images/b/b9/Brian_Leighton_%28Earth-616%29_from_Spider-Woman_Vol_3_11.png,Exomorph
4717,/wiki/Brickbat_(Earth-616),Brickbat,https://static.wikia.nocookie.net/marveldatabase/images/c/cb/Brickbat_%28Earth-616%29_from_Gamer%27s_Handbook_of_the_Marvel_Universe_Vol_1_5_001.jpg,Brickbat
4718,/wiki/Brimer_(Earth-616),Brimer,https://static.wikia.nocookie.net/marveldatabase/images/d/d7/Brimer_%28Earth-616%29_and_Nedra_%28Earth-616%29_from_Journey_Into_Mystery_Vol_1_105_0001.png,King Brimer
