id,parent,child
09539,Jack Kirby/Creator,/wiki/Grottu_(Earth-616)
09540,Formerly Deceased,/wiki/Grottu_(Earth-616)
09541,Zoopathy,/wiki/Grottu_(Earth-616)
09542,Hydra (Earth-616)/Members,/wiki/Jackhammer_(Earth-616)
09543,Mutates,/wiki/Jackhammer_(Earth-616)
09544,Americans,/wiki/Jackhammer_(Earth-616)
09545,Mercenaries,/wiki/Jackhammer_(Earth-616)
09546,Armor Users,/wiki/Jackhammer_(Earth-616)
09547,Mutates,/wiki/Joseph_Wade_(Earth-616)
09548,Americans,/wiki/Joseph_Wade_(Earth-616)
09549,Armor Users,/wiki/Joseph_Wade_(Earth-616)
09550,Wallcrawling,/wiki/Joseph_Wade_(Earth-616)
09551,Web-Slinging,/wiki/Joseph_Wade_(Earth-616)
09552,Americans,/wiki/Benjamin_Beckley_(Earth-616)
09553,Flight,/wiki/Benjamin_Beckley_(Earth-616)
09554,Concussive Blasts,/wiki/Benjamin_Beckley_(Earth-616)
09555,Mind Control,/wiki/Benjamin_Beckley_(Earth-616)
09556,Secret Defenders (Earth-616)/Members,/wiki/Cody_Fleischer_(Earth-616)
09557,Magicians,/wiki/Cody_Fleischer_(Earth-616)
09558,Mutates,/wiki/Cody_Fleischer_(Earth-616)
09559,Americans,/wiki/Cody_Fleischer_(Earth-616)
09560,Invaders (Earth-616)/Members,/wiki/Gwendolyne_Sabuki_(Earth-616)
09561,Mutates,/wiki/Gwendolyne_Sabuki_(Earth-616)
09562,Americans,/wiki/Gwendolyne_Sabuki_(Earth-616)
09563,Flight,/wiki/Gwendolyne_Sabuki_(Earth-616)
09564,Mutates,/wiki/Hooud_(Earth-616)
09565,Shapeshifters,/wiki/Hooud_(Earth-616)
09566,Acoustikinesis,/wiki/Hooud_(Earth-616)
09567,Size Alteration,/wiki/Hooud_(Earth-616)
09568,Chris Claremont/Creator,/wiki/Impulse_(Earth-616)
09569,Concussive Blasts,/wiki/Impulse_(Earth-616)
09570,Energy Form,/wiki/Impulse_(Earth-616)
09571,Flight,/wiki/Impulse_(Earth-616)
09572,Mutants (Homo superior),/wiki/Infectia_(Josephine)_(Earth-616)
09573,Formerly Deceased,/wiki/Infectia_(Josephine)_(Earth-616)
09574,Americans,/wiki/Infectia_(Josephine)_(Earth-616)
09575,Marauders (Pryde) (Earth-616)/Members,/wiki/Jacob_Williams_(Earth-616)
09576,Mutants (Homo superior),/wiki/Jacob_Williams_(Earth-616)
09577,Transgender Characters,/wiki/Jacob_Williams_(Earth-616)
09578,Mutants (Homo superior),/wiki/Jun_Tenta_(Earth-616)
09579,Leaping,/wiki/Jun_Tenta_(Earth-616)
09580,Formerly Deceased,/wiki/Jun_Tenta_(Earth-616)
09581,Mutants (Homo superior),/wiki/Marco_Delgado_(Earth-616)
09582,Chris Claremont/Creator,/wiki/Marco_Delgado_(Earth-616)
09583,Size Alteration,/wiki/Marco_Delgado_(Earth-616)
09584,Formerly Deceased,/wiki/Marco_Delgado_(Earth-616)
09585,Brotherhood of Evil Mutants (Earth-616)/Members,/wiki/Omega_Black_(Earth-616)
09586,Mutants (Homo superior),/wiki/Omega_Black_(Earth-616)
09587,Mercenaries,/wiki/Omega_Black_(Earth-616)
09588,Mutants (Homo superior),/wiki/Sonny_Baredo_(Earth-616)
09589,Americans,/wiki/Sonny_Baredo_(Earth-616)
09590,Telekinesis,/wiki/Sonny_Baredo_(Earth-616)
09591,Energy Absorption,/wiki/Sonny_Baredo_(Earth-616)
09592,Terrigenesis,/wiki/Sterilon_(Earth-616)
09593,Mutates,/wiki/Sterilon_(Earth-616)
09594,Inhumans (Inhomo supremis),/wiki/Sterilon_(Earth-616)
09595,Mind Control,/wiki/Sterilon_(Earth-616)
09596,Thunderbolts (Earth-616)/Members,/wiki/Sylvester_Marston_(Earth-616)
09597,Steve Ditko/Creator,/wiki/Sylvester_Marston_(Earth-616)
09598,Canadians,/wiki/Sylvester_Marston_(Earth-616)
09599,Mercenaries,/wiki/Sylvester_Marston_(Earth-616)
09600,Shapeshifters,/wiki/T%27Challa_(Warp_World)_(Earth-616)
09601,Flaming Body,/wiki/T%27Challa_(Warp_World)_(Earth-616)
09602,Formerly Deceased,/wiki/T%27Challa_(Warp_World)_(Earth-616)
09603,Mutants (Homo superior),/wiki/Third_Eye_(Earth-616)
09604,Magicians,/wiki/Third_Eye_(Earth-616)
09605,Astral Projection,/wiki/Third_Eye_(Earth-616)
09606,Super-Soldiers,/wiki/Todd_Ziller_(Earth-616)
09607,Gamma Ray Exposure,/wiki/Todd_Ziller_(Earth-616)
09608,Mutates,/wiki/Todd_Ziller_(Earth-616)
09609,Americans,/wiki/Todd_Ziller_(Earth-616)
09610,Mutants (Homo superior),/wiki/Vessel_(Earth-616)
09611,Americans,/wiki/Vessel_(Earth-616)
09612,Energy Absorption,/wiki/Vessel_(Earth-616)
09613,Size Alteration,/wiki/Vessel_(Earth-616)
09614,Mutants (Homo superior),/wiki/Wendy_Sherman_(Earth-616)
09615,Americans,/wiki/Wendy_Sherman_(Earth-616)
09616,Mercenaries,/wiki/Wendy_Sherman_(Earth-616)
09617,Olympians,/wiki/Achelous_(Earth-616)
09618,Shapeshifters,/wiki/Achelous_(Earth-616)
09619,Stan Lee/Creator,/wiki/Aged_Genghis_(Earth-616)
09620,Steve Ditko/Creator,/wiki/Aged_Genghis_(Earth-616)
09621,Magicians,/wiki/Aged_Genghis_(Earth-616)
09622,Formerly Deceased,/wiki/Aguja_(Earth-616)
09623,Force Field,/wiki/Aguja_(Earth-616)
09624,Telekinesis,/wiki/Aguja_(Earth-616)
09625,Stan Lee/Creator,/wiki/Andrew_Davis_(Earth-616)
09626,Steve Ditko/Creator,/wiki/Andrew_Davis_(Earth-616)
09627,Americans,/wiki/Andrew_Davis_(Earth-616)
09628,Mutates,/wiki/Aundray_Phelps_(Earth-616)
09629,Americans,/wiki/Aundray_Phelps_(Earth-616)
09630,Homosexual Characters,/wiki/Aundray_Phelps_(Earth-616)
09631,Invisibility,/wiki/Aya_Komatsu_(Earth-616)
09632,Mutates,/wiki/Aya_Komatsu_(Earth-616)
09633,Jim Starlin/Creator,/wiki/Balin_(Earth-616)
09634,Armor Users,/wiki/Balin_(Earth-616)
09635,Flight,/wiki/Balin_(Earth-616)
09636,Stan Lee/Creator,/wiki/Brian_Xavier_(Earth-616)
09637,Jack Kirby/Creator,/wiki/Brian_Xavier_(Earth-616)
09638,Americans,/wiki/Brian_Xavier_(Earth-616)
09639,Stan Lee/Creator,/wiki/Daniel_Damian_(Earth-616)
09640,Jack Kirby/Creator,/wiki/Daniel_Damian_(Earth-616)
09641,Americans,/wiki/Daniel_Damian_(Earth-616)
09642,Americans,/wiki/Deborah_%26_Donald_Ritter_(Earth-616)
09643,Optic Blasts,/wiki/Deborah_%26_Donald_Ritter_(Earth-616)
09644,Twins,/wiki/Deborah_%26_Donald_Ritter_(Earth-616)
09645,Mutants (Homo superior),/wiki/Decimus_Furius_(Earth-616)
09646,Telepathic Immunity,/wiki/Decimus_Furius_(Earth-616)
09647,Empaths,/wiki/Decimus_Furius_(Earth-616)
09648,Gamma Ray Exposure,/wiki/Diane_Davids_(Earth-616)
09649,Mutates,/wiki/Diane_Davids_(Earth-616)
09650,Americans,/wiki/Diane_Davids_(Earth-616)
09651,Mutates,/wiki/Frank_Johnson_(Earth-616)
09652,Americans,/wiki/Frank_Johnson_(Earth-616)
09653,Invulnerability,/wiki/Frank_Johnson_(Earth-616)
09654,Mutates,/wiki/Franz_Mittelstaedt_(Earth-616)
09655,Flight,/wiki/Franz_Mittelstaedt_(Earth-616)
09656,Americans,/wiki/Gunhawk_(Earth-616)
09657,Trackers,/wiki/Gunhawk_(Earth-616)
09658,Equestrianism,/wiki/Gunhawk_(Earth-616)
09659,Brotherhood of Evil Mutants (Earth-616)/Members,/wiki/Harry_Pizer_(Earth-616)
09660,Mutants (Homo superior),/wiki/Harry_Pizer_(Earth-616)
09661,Terrigenesis,/wiki/Henry_Croft_(Earth-616)
09662,Mutates,/wiki/Henry_Croft_(Earth-616)
09663,Americans,/wiki/Henry_Croft_(Earth-616)
09664,Mutants (Homo superior),/wiki/Host_(Pathogen)_(Earth-616)
09665,Zoopathy,/wiki/Host_(Pathogen)_(Earth-616)
09666,Energy Absorption,/wiki/Host_(Pathogen)_(Earth-616)
09667,Mutates,/wiki/Jacob_Eichorn_(Earth-616)
09668,Americans,/wiki/Jacob_Eichorn_(Earth-616)
09669,Mercenaries,/wiki/Jacob_Eichorn_(Earth-616)
09670,Americans,/wiki/Kyle_Brock_(Earth-616)
09671,Bulletproof,/wiki/Kyle_Brock_(Earth-616)
09672,Size Alteration,/wiki/Kyle_Brock_(Earth-616)
09673,Americans,/wiki/Marina_Zane_(Earth-616)
09674,Flight,/wiki/Marina_Zane_(Earth-616)
09675,Force Field,/wiki/Marina_Zane_(Earth-616)
09676,Mutants (Homo superior),/wiki/Michael_Suggs_(Earth-616)
09677,Formerly Deceased,/wiki/Michael_Suggs_(Earth-616)
09678,Chris Claremont/Creator,/wiki/Miranda_Rand_(Earth-616)
09679,Chi Manipulation,/wiki/Miranda_Rand_(Earth-616)
09680,Formerly Deceased,/wiki/Miranda_Rand_(Earth-616)
09681,Mutants (Homo superior),/wiki/Mole_(Morlock)_(Earth-616)
09682,Night Vision,/wiki/Mole_(Morlock)_(Earth-616)
09683,Americans,/wiki/Oya_(Santerians)_(Earth-616)
09684,Flight,/wiki/Oya_(Santerians)_(Earth-616)
09685,Atmokinesis,/wiki/Oya_(Santerians)_(Earth-616)
09686,Mutates,/wiki/Ralph_Hutchins_(Earth-616)
09687,Americans,/wiki/Ralph_Hutchins_(Earth-616)
09688,Size Alteration,/wiki/Ralph_Hutchins_(Earth-616)
09689,Mutates,/wiki/Richard_Janus_(Earth-616)
09690,Stan Lee/Creator,/wiki/Richard_Janus_(Earth-616)
09691,Americans,/wiki/Richard_Janus_(Earth-616)
09692,Mutants (Homo superior),/wiki/Sally_Fortune_(Earth-616)
09693,Americans,/wiki/Sally_Fortune_(Earth-616)
09694,Telekinesis,/wiki/Sally_Fortune_(Earth-616)
09695,Mutates,/wiki/Silence_(Symbiote)_(Earth-616)
09696,Wallcrawling,/wiki/Silence_(Symbiote)_(Earth-616)
09697,Web-Slinging,/wiki/Silence_(Symbiote)_(Earth-616)
09698,Mutants (Homo superior),/wiki/Simon_Hall_(Earth-616)
09699,Intangibility,/wiki/Simon_Hall_(Earth-616)
09700,Shapeshifters,/wiki/Simon_Hall_(Earth-616)
09701,Mutants (Homo superior),/wiki/Tarn_(Arakkii)_(Earth-616)
09702,Telekinesis,/wiki/Tarn_(Arakkii)_(Earth-616)
09703,Magicians,/wiki/Tarn_(Arakkii)_(Earth-616)
09704,X-Men (Earth-616)/Members,/wiki/Thomas_Jones_(Earth-616)
09705,Mutants (Homo superior),/wiki/Thomas_Jones_(Earth-616)
09706,Formerly Deceased,/wiki/Timothy_Karlskin_(Earth-616)
09707,Americans,/wiki/Timothy_Karlskin_(Earth-616)
09708,Mercenaries,/wiki/Timothy_Karlskin_(Earth-616)
09709,Americans,/wiki/Arizona_Annie_(Earth-616)
09710,Equestrianism,/wiki/Arizona_Annie_(Earth-616)
09711,Americans,/wiki/Bill_(A.I.M._Agent)_(Earth-616)
09712,Mercenaries,/wiki/Bill_(A.I.M._Agent)_(Earth-616)
09713,Mutants (Homo superior),/wiki/Cannon_Foot_(Earth-616)
09714,Mercenaries,/wiki/Cannon_Foot_(Earth-616)
09715,Mutants (Homo superior),/wiki/Ace_Spencer_(Earth-616)
09716,Americans,/wiki/Ace_Spencer_(Earth-616)
09717,Americans,/wiki/Alphonsus_Lefszycic_(Earth-616)
09718,Telekinesis,/wiki/Alphonsus_Lefszycic_(Earth-616)
09719,Mutants (Homo superior),/wiki/Amanda_Mueller_(Earth-616)
09720,Americans,/wiki/Amanda_Mueller_(Earth-616)
09721,Jim Starlin/Creator,/wiki/Anarra_(Earth-616)
09722,Armor Users,/wiki/Anarra_(Earth-616)
09723,Mutates,/wiki/Argus_LaVecchio_(Earth-616)
09724,Americans,/wiki/Argus_LaVecchio_(Earth-616)
09725,Magicians,/wiki/Benjamin_Rabin_(Earth-616)
09726,Americans,/wiki/Benjamin_Rabin_(Earth-616)
09727,Defenders (Earth-616)/Members,/wiki/Betilakk_(Earth-616)
09728,Eternals (Homo immortalis),/wiki/Betilakk_(Earth-616)
09729,Mutates,/wiki/Celia_Ricadonna_(Earth-616)
09730,Americans,/wiki/Celia_Ricadonna_(Earth-616)
09731,Americans,/wiki/Chamayra_Ortega_(Earth-616)
09732,Flight,/wiki/Chamayra_Ortega_(Earth-616)
09733,Mutates,/wiki/Chango_(Santerians)_(Earth-616)
09734,Americans,/wiki/Chango_(Santerians)_(Earth-616)
09735,Chris Claremont/Creator,/wiki/Charles_Snow_(Earth-616)
09736,Americans,/wiki/Charles_Snow_(Earth-616)
09737,Eternals (Homo immortalis),/wiki/Delphan_Brothers_(Earth-616)
09738,Jack Kirby/Creator,/wiki/Delphan_Brothers_(Earth-616)
09739,Magicians,/wiki/Demon_(Marea)_(Earth-616)
09740,Americans,/wiki/Demon_(Marea)_(Earth-616)
09741,Chris Claremont/Creator,/wiki/Devo_(Earth-616)
09742,Force Field,/wiki/Devo_(Earth-616)
09743,Steve Ditko/Creator,/wiki/Edward_Lavender_(Earth-616)
09744,Americans,/wiki/Edward_Lavender_(Earth-616)
09745,Americans,/wiki/Elaine_McLaughlin_(Earth-616)
09746,Formerly Deceased,/wiki/Elaine_McLaughlin_(Earth-616)
09747,Mutates,/wiki/Francois_Le_Blanc_(Earth-616)
09748,Leaping,/wiki/Francois_Le_Blanc_(Earth-616)
09749,Mutates,/wiki/Frank_Gunzer_(Earth-616)
09750,Americans,/wiki/Frank_Gunzer_(Earth-616)
09751,Inhumans (Inhomo supremis),/wiki/Gabriela_Pertuz_(Earth-616)
09752,Americans,/wiki/Gabriela_Pertuz_(Earth-616)
09753,Mutants (Homo superior),/wiki/Ginny_Guzman_(Earth-616)
09754,Americans,/wiki/Ginny_Guzman_(Earth-616)
09755,Terrigenesis,/wiki/Gronk_(Earth-616)
09756,Mutates,/wiki/Gronk_(Earth-616)
09757,Mutants (Homo superior),/wiki/H.P._O%27Damia_(Earth-616)
09758,Americans,/wiki/H.P._O%27Damia_(Earth-616)
09759,Chris Claremont/Creator,/wiki/Harry_Morrel_(Earth-616)
09760,Americans,/wiki/Harry_Morrel_(Earth-616)
09761,Hydra (Earth-616)/Members,/wiki/Hydra_Queen_(Grace)_(Earth-616)
09762,Transgender Characters,/wiki/Hydra_Queen_(Grace)_(Earth-616)
09763,Mutants (Homo superior),/wiki/Jeremiah_Muldoon_(Earth-616)
09764,Americans,/wiki/Jeremiah_Muldoon_(Earth-616)
09765,Americans,/wiki/Kropotkin_the_Great_(Earth-616)
09766,Magicians,/wiki/Kropotkin_the_Great_(Earth-616)
09767,Americans,/wiki/Lobe_(Earth-616)
09768,Optic Blasts,/wiki/Lobe_(Earth-616)
09769,Steve Ditko/Creator,/wiki/Maggie_Jones_(Earth-616)
09770,Americans,/wiki/Maggie_Jones_(Earth-616)
09771,Stan Lee/Creator,/wiki/Maria_Trovaya_(Earth-616)
09772,Jack Kirby/Creator,/wiki/Maria_Trovaya_(Earth-616)
09773,Chris Claremont/Creator,/wiki/Maureen_Lyszinski_(Earth-616)
09774,Americans,/wiki/Maureen_Lyszinski_(Earth-616)
09775,Mutates,/wiki/May_Parker_(Earth-616)
09776,Americans,/wiki/May_Parker_(Earth-616)
09777,Americans,/wiki/Mikka_Nguyen_(Earth-616)
09778,Homosexual Characters,/wiki/Mikka_Nguyen_(Earth-616)
09779,Mutates,/wiki/Mitchell_Godey_(Earth-616)
09780,Americans,/wiki/Mitchell_Godey_(Earth-616)
09781,Chris Claremont/Creator,/wiki/Muramasa_(Earth-616)
09782,Historical Figures,/wiki/Muramasa_(Earth-616)
09783,Flight,/wiki/Myla_(Earth-616)
09784,Trackers,/wiki/Myla_(Earth-616)
09785,Mutates,/wiki/Naga_(Lemurian)_(Earth-616)
09786,Telekinesis,/wiki/Naga_(Lemurian)_(Earth-616)
09787,Telekinesis,/wiki/Nina_(Mannite)_(Earth-616)
09788,Empaths,/wiki/Nina_(Mannite)_(Earth-616)
09789,Americans,/wiki/Nyla_Skin_(Earth-616)
09790,Bisexual Characters,/wiki/Nyla_Skin_(Earth-616)
09791,Hydra (Earth-616)/Members,/wiki/Octavia_Vermis_(Earth-616)
09792,Mutates,/wiki/Octavia_Vermis_(Earth-616)
09793,Formerly Deceased,/wiki/Offer_(Earth-616)
09794,Americans,/wiki/Offer_(Earth-616)
09795,Mutates,/wiki/Robert_Markham_(Earth-616)
09796,Americans,/wiki/Robert_Markham_(Earth-616)
09797,Formerly Deceased,/wiki/Sangre_(Children_of_the_Vault)_(Earth-616)
09798,Shapeshifters,/wiki/Sangre_(Children_of_the_Vault)_(Earth-616)
09799,Stan Lee/Creator,/wiki/Steve_Stuart_(Earth-616)
09800,Americans,/wiki/Steve_Stuart_(Earth-616)
09801,Americans,/wiki/Steven_Coffin_(Earth-616)
09802,Captain Universe,/wiki/Steven_Coffin_(Earth-616)
09803,Stan Lee/Creator,/wiki/Tim_Boo_Ba_(Earth-616)
09804,Steve Ditko/Creator,/wiki/Tim_Boo_Ba_(Earth-616)
09805,Size Alteration,/wiki/Tinkabelinos_Hardleg_(Earth-616)
09806,Flight,/wiki/Tinkabelinos_Hardleg_(Earth-616)
09807,Mutants (Homo superior),/wiki/Toko_(Earth-616)
09808,Invulnerability,/wiki/Toko_(Earth-616)
09809,Stan Lee/Creator,/wiki/Trull_(Alien)_(Earth-616)
09810,Jack Kirby/Creator,/wiki/Trull_(Alien)_(Earth-616)
09811,Americans,/wiki/Uno_(Paranormal_Law_Enforcer)_(Earth-616)
09812,Possession,/wiki/Uno_(Paranormal_Law_Enforcer)_(Earth-616)
09813,Stan Lee/Creator,/wiki/Vuk_(Earth-616)
09814,Jack Kirby/Creator,/wiki/Vuk_(Earth-616)
09815,Kree,/wiki/Warshot_(Earth-616)
09816,Chris Claremont/Creator,/wiki/Warshot_(Earth-616)
09817,Mutates,/wiki/William_Grant_Nelson_(Earth-616)
09818,Americans,/wiki/William_Grant_Nelson_(Earth-616)
09819,Americans,/wiki/Winston_Manchester_(Earth-616)
09820,Flight,/wiki/Winston_Manchester_(Earth-616)
09821,Mutants (Homo superior),/wiki/Wipeout_(Earth-616)
09822,Chris Claremont/Creator,/wiki/Wipeout_(Earth-616)
09823,Americans,/wiki/Rick_Mason_(Earth-616)
09824,Mercenaries,/wiki/Rick_Mason_(Earth-616)
09825,Americans,/wiki/Shantal_Wilsk_(Earth-616)
09826,Empire State University Student,/wiki/Shantal_Wilsk_(Earth-616)
09827,Americans,/wiki/Soapy_(Earth-616)
09828,Equestrianism,/wiki/Soapy_(Earth-616)
09829,Mutates,/wiki/Charlotte_Witter_(Earth-616)
09830,Americans,/wiki/Charlotte_Witter_(Earth-616)
09831,Web-Slinging,/wiki/Charlotte_Witter_(Earth-616)
09832,Flight,/wiki/Charlotte_Witter_(Earth-616)
09833,Wallcrawling,/wiki/Charlotte_Witter_(Earth-616)
09834,Hypnosis,/wiki/Charlotte_Witter_(Earth-616)
09835,Stan Lee/Creator,/wiki/Alvin_Harper_(Earth-616)
09836,Formerly Deceased,/wiki/Alvin_Harper_(Earth-616)
09837,Americans,/wiki/Alvin_Harper_(Earth-616)
09838,Power Cosmic,/wiki/Alvin_Harper_(Earth-616)
09839,Shapeshifters,/wiki/Alvin_Harper_(Earth-616)
09840,Mutants (Homo superior),/wiki/Clement_Wilson_(Earth-616)
09841,Formerly Deceased,/wiki/Clement_Wilson_(Earth-616)
09842,Mercenaries,/wiki/Clement_Wilson_(Earth-616)
09843,Acoustikinesis,/wiki/Clement_Wilson_(Earth-616)
09844,Terrigenesis,/wiki/Ember_Quade_(Earth-616)
09845,Mutates,/wiki/Ember_Quade_(Earth-616)
09846,Inhumans (Inhomo supremis),/wiki/Ember_Quade_(Earth-616)
09847,Americans,/wiki/Ember_Quade_(Earth-616)
09848,Empire State University Student,/wiki/Ember_Quade_(Earth-616)
09849,Mutates,/wiki/Kor_(Earth-616)
09850,Plasma Generation,/wiki/Kor_(Earth-616)
09851,Flight,/wiki/Kor_(Earth-616)
09852,Energy Absorption,/wiki/Kor_(Earth-616)
09853,Homosexual Characters,/wiki/Kor_(Earth-616)
09854,Mutants (Homo superior),/wiki/Morgan_Red_(Earth-616)
09855,Americans,/wiki/Morgan_Red_(Earth-616)
09856,Transgender Characters,/wiki/Morgan_Red_(Earth-616)
09857,Asexual Characters,/wiki/Morgan_Red_(Earth-616)
09858,Magicians,/wiki/Moridun_(Earth-616)
09859,Energy Absorption,/wiki/Moridun_(Earth-616)
09860,Possession,/wiki/Moridun_(Earth-616)
09861,Size Alteration,/wiki/Moridun_(Earth-616)
09862,Power Cosmic,/wiki/Moridun_(Earth-616)
09863,Mutates,/wiki/Razer_(Earth-616)
09864,Magicians,/wiki/Razer_(Earth-616)
09865,Flight,/wiki/Razer_(Earth-616)
09866,Size Alteration,/wiki/Razer_(Earth-616)
09867,Possession,/wiki/Razer_(Earth-616)
09868,Super-Soldiers,/wiki/Tel-Kar_(Earth-616)
09869,Kree,/wiki/Tel-Kar_(Earth-616)
09870,Symbiotes-possessed,/wiki/Tel-Kar_(Earth-616)
09871,Shapeshifters,/wiki/Tel-Kar_(Earth-616)
09872,Mutates,/wiki/Agent_Pratt_(Earth-616)
09873,Americans,/wiki/Agent_Pratt_(Earth-616)
09874,Mercenaries,/wiki/Agent_Pratt_(Earth-616)
09875,Gamma Ray Exposure,/wiki/Agent_Pratt_(Earth-616)
09876,Hydra (Earth-616)/Members,/wiki/Arnold_Brown_(Earth-616)
09877,Stan Lee/Creator,/wiki/Arnold_Brown_(Earth-616)
09878,Jack Kirby/Creator,/wiki/Arnold_Brown_(Earth-616)
09879,Americans,/wiki/Arnold_Brown_(Earth-616)
09880,Mutates,/wiki/Augustus_Roman_(Earth-616)
09881,Americans,/wiki/Augustus_Roman_(Earth-616)
09882,Armor Users,/wiki/Augustus_Roman_(Earth-616)
09883,Energy Absorption,/wiki/Augustus_Roman_(Earth-616)
09884,Mutants (Homo superior),/wiki/Bernard_the_Poet_(Earth-616)
09885,Stan Lee/Creator,/wiki/Bernard_the_Poet_(Earth-616)
09886,Jack Kirby/Creator,/wiki/Bernard_the_Poet_(Earth-616)
09887,Americans,/wiki/Bernard_the_Poet_(Earth-616)
09888,Shapeshifters,/wiki/Big_Mother_(Symbiote)_(Earth-616)
09889,Flight,/wiki/Big_Mother_(Symbiote)_(Earth-616)
09890,Magicians,/wiki/Big_Mother_(Symbiote)_(Earth-616)
09891,Size Alteration,/wiki/Big_Mother_(Symbiote)_(Earth-616)
09892,Mutants (Homo superior),/wiki/Bobby_Soul_(Earth-616)
09893,Americans,/wiki/Bobby_Soul_(Earth-616)
09894,Possession,/wiki/Bobby_Soul_(Earth-616)
09895,Astral Projection,/wiki/Bobby_Soul_(Earth-616)
09896,Mutates,/wiki/Danielle_Blunt_(Earth-616)
09897,Americans,/wiki/Danielle_Blunt_(Earth-616)
09898,Energy Form,/wiki/Danielle_Blunt_(Earth-616)
09899,Flight,/wiki/Danielle_Blunt_(Earth-616)
09900,Mutates,/wiki/F.R._Crozier_(Earth-616)
09901,Canadians,/wiki/F.R._Crozier_(Earth-616)
09902,Magicians,/wiki/F.R._Crozier_(Earth-616)
09903,Possession,/wiki/F.R._Crozier_(Earth-616)
09904,Mutates,/wiki/Firebrand_(Amanda)_(Earth-616)
09905,Americans,/wiki/Firebrand_(Amanda)_(Earth-616)
09906,Plasma Generation,/wiki/Firebrand_(Amanda)_(Earth-616)
09907,Flight,/wiki/Firebrand_(Amanda)_(Earth-616)
09908,Armor Users,/wiki/Galina_Nemirovsky_(Earth-616)
09909,Flight,/wiki/Galina_Nemirovsky_(Earth-616)
09910,Concussive Blasts,/wiki/Galina_Nemirovsky_(Earth-616)
09911,Terrigenesis,/wiki/Iridia_(Earth-616)
09912,Mutates,/wiki/Iridia_(Earth-616)
09913,Inhumans (Inhomo supremis),/wiki/Iridia_(Earth-616)
09914,Flight,/wiki/Iridia_(Earth-616)
09915,Super-Soldiers,/wiki/John_McIver_(Earth-616)
09916,Mutates,/wiki/John_McIver_(Earth-616)
09917,Chris Claremont/Creator,/wiki/John_McIver_(Earth-616)
09918,Americans,/wiki/John_McIver_(Earth-616)
09919,Mutates,/wiki/Joseph_Smith_(Earth-616)
09920,Stan Lee/Creator,/wiki/Joseph_Smith_(Earth-616)
09921,Steve Ditko/Creator,/wiki/Joseph_Smith_(Earth-616)
09922,Americans,/wiki/Joseph_Smith_(Earth-616)
09923,Mutants (Homo superior),/wiki/Leonara_Eng_(Earth-616)
09924,Telekinesis,/wiki/Leonara_Eng_(Earth-616)
09925,Transgender Characters,/wiki/Leonara_Eng_(Earth-616)
09926,Olympians,/wiki/Nyx_(Earth-616)
09927,Intangibility,/wiki/Nyx_(Earth-616)
09928,Force Field,/wiki/Nyx_(Earth-616)
09929,Super-Soldiers,/wiki/Owen_Llewelyn_(Earth-616)
09930,Mutates,/wiki/Owen_Llewelyn_(Earth-616)
09931,Mercenaries,/wiki/Owen_Llewelyn_(Earth-616)
09932,Mutates,/wiki/Scarlet_Beetle_(Earth-616)
09933,Stan Lee/Creator,/wiki/Scarlet_Beetle_(Earth-616)
09934,Jack Kirby/Creator,/wiki/Scarlet_Beetle_(Earth-616)
09935,Zoopathy,/wiki/Scarlet_Beetle_(Earth-616)
09936,Mutants (Homo superior),/wiki/Timothy_(Inferno_Baby)_(Earth-616)
09937,Americans,/wiki/Timothy_(Inferno_Baby)_(Earth-616)
09938,Concussive Blasts,/wiki/Timothy_(Inferno_Baby)_(Earth-616)
09939,Flight,/wiki/Timothy_(Inferno_Baby)_(Earth-616)
09940,Acoustikinesis,/wiki/Vox_Supreme_(Earth-616)
09941,Armor Users,/wiki/Vox_Supreme_(Earth-616)
09942,Trackers,/wiki/Vox_Supreme_(Earth-616)
09943,Mutates,/wiki/Waxman_(Earth-616)
09944,Americans,/wiki/Waxman_(Earth-616)
09945,Shapeshifters,/wiki/Waxman_(Earth-616)
09946,Genderfluid Characters,/wiki/Waxman_(Earth-616)
09947,Mutates,/wiki/Yuri_Topolov_(Earth-616)
09948,Stan Lee/Creator,/wiki/Yuri_Topolov_(Earth-616)
09949,Jack Kirby/Creator,/wiki/Yuri_Topolov_(Earth-616)
09950,Flight,/wiki/Abigail_Burns_(Earth-616)
09951,Armor Users,/wiki/Abigail_Burns_(Earth-616)
09952,Mutants (Homo superior),/wiki/Adelbert_Greywing_(Earth-616)
09953,Mercenaries,/wiki/Adelbert_Greywing_(Earth-616)
09954,Shapeshifters,/wiki/Adelbert_Greywing_(Earth-616)
09955,Brotherhood of Evil Mutants (Earth-616)/Members,/wiki/Alpha_(Mutant)_(Earth-616)
09956,Telekinesis,/wiki/Alpha_(Mutant)_(Earth-616)
09957,Force Field,/wiki/Alpha_(Mutant)_(Earth-616)
09958,Mutants (Homo superior),/wiki/Ameiko_Sabuki_(Earth-616)
09959,Flight,/wiki/Ameiko_Sabuki_(Earth-616)
09960,Concussive Blasts,/wiki/Ameiko_Sabuki_(Earth-616)
09961,Avengers Academy (Earth-616)/Members,/wiki/Autonomously_Decisive_Automated_Mechanism_(Earth-616)
09962,Androids,/wiki/Autonomously_Decisive_Automated_Mechanism_(Earth-616)
09963,Americans,/wiki/Autonomously_Decisive_Automated_Mechanism_(Earth-616)
09964,Americans,/wiki/Benjamin_Thomas_(Earth-616)
09965,Asexual Characters,/wiki/Benjamin_Thomas_(Earth-616)
